c1,c2,sigma_freq,sigma_phase,P,M,delF,delTheta,cost
9.138883070207372,6.512324584688186,0.08536329325619439,0.024832229513965368,2.8209636960452027,119.79181718254198,0.998952084165102,1.2793634954733026,0.14032203065452448
9.555777943877128,6.731228295903695,0.0741474073374868,0.01778256968072821,2.885369747196928,125.80457668595852,0.9506322381738317,1.4420181130010106,0.1943201787912605
9.82855171841889,7.449792170749837,0.07968559894531868,0.02269552573875123,2.999351533910582,127.84611122437744,0.964999928453581,1.4688855239944398,0.18676002487582524
9.499661289721663,7.069101356883967,0.07581333256574961,0.02917650918791416,2.9109237363574203,119.46032819071515,0.9796090166600698,1.3746985685448465,0.1251775247161166
9.992508400586674,7.022185020359456,0.06961869658204305,0.033782613278391535,2.7461896808681554,125.38092344684472,0.9984955868568155,1.34989798454099,0.16597440710008618
9.651996055750685,7.672457923341693,0.07567295133348141,0.029627785283788607,2.902967265957186,113.471366308752,0.9650080233501382,1.5362693285697746,0.1848043141003133
9.30980070374392,7.387026228775065,0.07224238908799786,0.030173381481430915,2.8068865219172796,123.69843209734702,0.9997540994366236,1.4813290315070298,0.18972281091941323
9.999845851996986,7.082679307333887,0.07639507353041065,0.028404255046394756,2.9066106409668344,127.89625603914804,0.9764371678825498,1.4117155317341146,0.17492829518898056
9.663586973545058,7.253517680695406,0.0784447832086499,0.031250892990616716,2.866501843315982,126.06585304890858,0.9819720664500675,1.456846477881388,0.1307388467031787
9.998099061368107,7.113440667173084,0.07094947015348768,0.03192079002489301,2.8867416127317034,115.8003067612397,0.9814817962224971,1.545775710718613,0.12506717281847912
9.994165834975163,7.062650901816479,0.06964122867294761,0.03249963297132376,2.9157723697131326,115.71243813514312,0.9645347766188521,1.5464758093494295,0.19856198859898672
9.80380789845919,6.878564736832815,0.07208087918159702,0.035770565554967645,2.9668108296018554,114.35027463941914,0.9998102030438201,1.5266845823377027,0.17825436716865997
9.809129186597216,7.547647060642513,0.07344044593445065,0.03743773396181007,2.997827652426168,118.60956400965806,0.9810170664008635,1.4492956783193363,0.15811841393647813
9.412565946743745,8.036429761251123,0.07615675137403097,0.010391865457313397,2.8717775496201057,117.5099679976933,0.9657964803462645,1.415159128353997,0.19690237345592124
9.998272501151419,7.135553023064449,0.0809815870372779,0.019625659942931736,2.9230898223431394,113.94117186092348,0.999833934242683,1.551597603567663,0.1189560038629569
9.722541893363854,7.80900253126628,0.08437745860025367,0.021557971857742875,2.8047558106755,125.82943921418678,0.9976852118356084,1.5558458518425247,0.09760506753149892
9.80898192371051,8.403929666594344,0.08719413579230897,0.02190158218563637,2.7716685284129596,125.55644361470928,0.9989670603466084,1.5670311139724733,0.14273307080118733
9.712106079210045,8.023476464496833,0.09027986394418454,0.018810911809665497,2.6768200967845757,125.0700602991413,0.999812950375041,1.53709929081817,0.14476865357426655
9.99303515607992,7.709257908533833,0.08529813406975839,0.022414543745126105,2.740268581001403,126.07932546947286,0.9673797523108124,1.548177093242537,0.18173525044209551
9.789268957159488,7.770941432321093,0.08434751891528776,0.020541071448914653,2.8187353955404904,127.96220919780264,0.9845256088152994,1.5992926240477288,0.1712561359500932
